TargetWord,WinStatus,NumGuesses,Vowels,DuplicateSets,DuplicateDegree
fried,1,5,2,0,1
fried,1,5,2,0,1
fried,1,6,2,0,1
fried,0,6,2,0,1
fried,1,4,2,0,1
fried,1,6,2,0,1
fried,1,6,2,0,1
fried,1,4,2,0,1
fried,1,4,2,0,1
fried,1,6,2,0,1
fried,1,2,2,0,1
fried,1,6,2,0,1
fried,1,5,2,0,1
fried,1,6,2,0,1
fried,1,5,2,0,1
fried,1,5,2,0,1
frill,1,3,1,1,2
frill,1,5,1,1,2
frill,0,6,1,1,2
frill,0,6,1,1,2
frill,1,5,1,1,2
frill,1,4,1,1,2
frill,1,5,1,1,2
frill,1,5,1,1,2
frill,0,6,1,1,2
frill,1,6,1,1,2
frill,1,6,1,1,2
frill,1,6,1,1,2
frill,1,5,1,1,2
frill,1,4,1,1,2
frill,1,6,1,1,2
frill,1,6,1,1,2
frill,1,6,1,1,2
frill,1,4,1,1,2
frill,1,5,1,1,2
frill,1,5,1,1,2
frill,1,4,1,1,2
frill,1,5,1,1,2
frill,1,5,1,1,2
frill,1,6,1,1,2
frill,1,3,1,1,2
frill,0,6,1,1,2
frill,1,4,1,1,2
frill,1,3,1,1,2
frill,0,6,1,1,2
frill,1,3,1,1,2
frill,1,6,1,1,2
frill,1,4,1,1,2
frill,0,6,1,1,2
frill,1,3,1,1,2
frill,1,6,1,1,2
frill,0,6,1,1,2
frill,0,6,1,1,2
frill,1,3,1,1,2
frill,1,5,1,1,2
frill,1,6,1,1,2
frill,1,5,1,1,2
frill,1,5,1,1,2
frill,1,6,1,1,2
frill,1,4,1,1,2
frill,1,4,1,1,2
frill,1,5,1,1,2
frill,1,5,1,1,2
frill,1,5,1,1,2
frill,1,5,1,1,2
frill,1,5,1,1,2
frill,1,6,1,1,2
frill,1,5,1,1,2
frill,0,6,1,1,2
frill,1,6,1,1,2
frill,1,5,1,1,2
frill,1,5,1,1,2
frill,1,5,1,1,2
frill,0,6,1,1,2
frill,1,4,1,1,2
frill,1,4,1,1,2
frill,1,5,1,1,2
frill,0,6,1,1,2
frill,0,6,1,1,2
frill,1,5,1,1,2
frill,1,6,1,1,2
frill,1,6,1,1,2
frill,0,6,1,1,2
frill,1,5,1,1,2
frill,0,6,1,1,2
frill,1,4,1,1,2
frill,1,4,1,1,2
frill,1,5,1,1,2
frill,1,5,1,1,2
frill,1,4,1,1,2
frill,1,6,1,1,2
frill,1,5,1,1,2
frill,1,3,1,1,2
frill,1,5,1,1,2
frill,1,6,1,1,2
frill,1,5,1,1,2
frill,1,6,1,1,2
frill,1,5,1,1,2
frill,1,5,1,1,2
frill,1,5,1,1,2
frill,0,6,1,1,2
frill,1,5,1,1,2
frill,1,4,1,1,2
frill,0,6,1,1,2
frill,1,4,1,1,2
frill,1,5,1,1,2
frill,1,5,1,1,2
frill,1,6,1,1,2
frill,1,3,1,1,2
frill,1,5,1,1,2
frill,0,6,1,1,2
frill,1,6,1,1,2
frill,1,5,1,1,2
frill,1,6,1,1,2
frill,0,6,1,1,2
frill,1,6,1,1,2
frisk,1,6,1,0,1
frisk,1,4,1,0,1
frisk,1,3,1,0,1
frisk,1,6,1,0,1
frisk,1,4,1,0,1
frisk,1,2,1,0,1
frisk,1,3,1,0,1
frisk,1,4,1,0,1
frisk,1,4,1,0,1
frisk,1,4,1,0,1
frisk,1,5,1,0,1
frisk,1,5,1,0,1
frisk,1,4,1,0,1
frisk,1,4,1,0,1
frisk,1,4,1,0,1
frisk,1,6,1,0,1
frisk,1,5,1,0,1
frisk,1,5,1,0,1
frisk,1,3,1,0,1
frisk,1,6,1,0,1
frisk,1,5,1,0,1
frisk,1,5,1,0,1
frisk,1,4,1,0,1
frisk,1,4,1,0,1
frisk,1,4,1,0,1
frisk,1,4,1,0,1
frisk,1,4,1,0,1
frisk,1,6,1,0,1
frisk,1,5,1,0,1
frisk,1,4,1,0,1
frisk,1,4,1,0,1
frisk,1,3,1,0,1
frisk,1,6,1,0,1
frisk,1,4,1,0,1
frisk,1,4,1,0,1
frisk,1,4,1,0,1
frisk,1,6,1,0,1
frisk,1,6,1,0,1
frisk,1,4,1,0,1
frisk,1,4,1,0,1
frisk,1,4,1,0,1
frisk,1,5,1,0,1
frisk,1,3,1,0,1
frisk,1,6,1,0,1
frisk,1,5,1,0,1
frisk,1,4,1,0,1
frisk,1,5,1,0,1
frisk,1,5,1,0,1
frisk,1,5,1,0,1
frisk,1,5,1,0,1
frisk,1,6,1,0,1
frisk,1,5,1,0,1
frisk,1,5,1,0,1
frisk,1,5,1,0,1
frisk,1,4,1,0,1
frisk,1,4,1,0,1
frisk,1,5,1,0,1
frisk,1,6,1,0,1
frisk,1,5,1,0,1
frisk,1,5,1,0,1
frisk,1,3,1,0,1
frisk,1,5,1,0,1
frisk,1,5,1,0,1
frisk,1,4,1,0,1
frisk,1,4,1,0,1
frisk,1,6,1,0,1
frisk,1,6,1,0,1
frisk,1,4,1,0,1
frisk,1,3,1,0,1
frisk,1,6,1,0,1
frisk,1,4,1,0,1
frisk,1,5,1,0,1
frisk,1,4,1,0,1
frisk,1,4,1,0,1
frisk,1,4,1,0,1
frisk,1,2,1,0,1
frisk,1,5,1,0,1
frisk,1,4,1,0,1
frisk,1,6,1,0,1
frisk,1,5,1,0,1
frisk,1,4,1,0,1
frisk,1,3,1,0,1
frisk,1,5,1,0,1
frisk,1,5,1,0,1
frisk,1,5,1,0,1
frisk,1,3,1,0,1
frisk,1,4,1,0,1
frisk,1,5,1,0,1
frisk,1,5,1,0,1
frisk,1,4,1,0,1
frisk,1,4,1,0,1
frisk,1,3,1,0,1
frisk,1,5,1,0,1
frisk,1,4,1,0,1
frisk,1,6,1,0,1
frisk,1,4,1,0,1
frisk,1,5,1,0,1
frisk,1,4,1,0,1
frisk,1,5,1,0,1
frisk,1,4,1,0,1
fritz,1,3,1,0,1
fritz,1,4,1,0,1
fritz,1,4,1,0,1
fritz,1,5,1,0,1
fritz,1,4,1,0,1
fritz,1,4,1,0,1
fritz,1,5,1,0,1
fritz,0,6,1,0,1
fritz,1,5,1,0,1
fritz,1,4,1,0,1
fritz,1,5,1,0,1
fritz,1,5,1,0,1
fritz,1,4,1,0,1
fritz,1,4,1,0,1
fritz,1,6,1,0,1
fritz,1,5,1,0,1
fritz,1,4,1,0,1
fritz,1,4,1,0,1
fritz,1,5,1,0,1
fritz,1,4,1,0,1
fritz,1,3,1,0,1
fritz,1,4,1,0,1
fritz,1,4,1,0,1
fritz,1,6,1,0,1
fritz,1,4,1,0,1
fritz,1,5,1,0,1
fritz,1,5,1,0,1
fritz,0,6,1,0,1
fritz,1,6,1,0,1
fritz,1,6,1,0,1
fritz,1,3,1,0,1
fritz,1,6,1,0,1
fritz,1,4,1,0,1
fritz,1,4,1,0,1
fritz,1,5,1,0,1
fritz,1,4,1,0,1
fritz,1,4,1,0,1
fritz,1,3,1,0,1
fritz,1,6,1,0,1
fritz,1,5,1,0,1
fritz,1,4,1,0,1
fritz,1,4,1,0,1
fritz,1,4,1,0,1
fritz,1,3,1,0,1
fritz,1,5,1,0,1
fritz,1,6,1,0,1
fritz,1,5,1,0,1
fritz,1,6,1,0,1
fritz,1,5,1,0,1
fritz,1,3,1,0,1
fritz,0,6,1,0,1
fritz,1,5,1,0,1
fritz,1,5,1,0,1
fritz,1,5,1,0,1
fritz,1,5,1,0,1
fritz,1,5,1,0,1
fritz,1,5,1,0,1
fritz,1,3,1,0,1
fritz,1,5,1,0,1
fritz,1,4,1,0,1
fritz,1,4,1,0,1
fritz,1,4,1,0,1
fritz,1,6,1,0,1
fritz,1,4,1,0,1
fritz,1,5,1,0,1
fritz,1,4,1,0,1
fritz,1,6,1,0,1
fritz,0,6,1,0,1
fritz,1,4,1,0,1
fritz,1,4,1,0,1
fritz,1,6,1,0,1
fritz,1,5,1,0,1
fritz,1,5,1,0,1
fritz,1,5,1,0,1
fritz,1,5,1,0,1
fritz,1,4,1,0,1
fritz,1,5,1,0,1
fritz,1,4,1,0,1
fritz,1,5,1,0,1
fritz,1,4,1,0,1
fritz,1,4,1,0,1
fritz,1,4,1,0,1
fritz,1,4,1,0,1
fritz,1,5,1,0,1
fritz,1,5,1,0,1
fritz,1,6,1,0,1
fritz,1,4,1,0,1
fritz,1,3,1,0,1
fritz,1,4,1,0,1
fritz,1,4,1,0,1
fritz,1,5,1,0,1
fritz,1,5,1,0,1
fritz,1,4,1,0,1
fritz,1,4,1,0,1
fritz,1,4,1,0,1
fritz,1,5,1,0,1
fritz,1,5,1,0,1
fritz,1,5,1,0,1
fritz,1,5,1,0,1
fritz,1,3,1,0,1
frock,0,6,1,0,1
frock,1,4,1,0,1
frock,1,3,1,0,1
frock,1,5,1,0,1
frock,1,5,1,0,1
frock,1,4,1,0,1
frock,1,5,1,0,1
frock,1,5,1,0,1
frock,1,4,1,0,1
frock,1,5,1,0,1
frock,1,6,1,0,1
frock,1,6,1,0,1
frock,1,4,1,0,1
frock,1,4,1,0,1
frock,0,6,1,0,1
frock,1,6,1,0,1
frock,1,4,1,0,1
frock,1,4,1,0,1
frock,1,6,1,0,1
frock,1,3,1,0,1
frock,1,3,1,0,1
frock,1,5,1,0,1
frock,1,3,1,0,1
frock,1,4,1,0,1
frock,1,5,1,0,1
frock,1,5,1,0,1
frock,1,5,1,0,1
frock,1,6,1,0,1
frock,1,5,1,0,1
frock,1,6,1,0,1
frock,1,5,1,0,1
frock,1,5,1,0,1
frock,1,4,1,0,1
frock,1,4,1,0,1
frock,1,4,1,0,1
frock,1,6,1,0,1
frock,1,5,1,0,1
frock,1,4,1,0,1
frock,1,6,1,0,1
frock,1,4,1,0,1
frock,1,6,1,0,1
frock,1,5,1,0,1
frock,0,6,1,0,1
frock,1,5,1,0,1
frock,0,6,1,0,1
frock,1,4,1,0,1
frock,1,4,1,0,1
frock,1,5,1,0,1
frock,1,5,1,0,1
frock,1,5,1,0,1
frock,1,3,1,0,1
frock,1,3,1,0,1
frock,1,5,1,0,1
frock,1,5,1,0,1
frock,1,5,1,0,1
frock,1,6,1,0,1
frock,1,4,1,0,1
frock,1,3,1,0,1
frock,1,5,1,0,1
frock,1,3,1,0,1
frock,1,4,1,0,1
frock,1,4,1,0,1
frock,1,4,1,0,1
frock,1,6,1,0,1
frock,1,6,1,0,1
frock,1,4,1,0,1
frock,1,4,1,0,1
frock,1,5,1,0,1
frock,1,4,1,0,1
frock,1,4,1,0,1
frock,1,4,1,0,1
frock,1,5,1,0,1
frock,1,2,1,0,1
frock,1,4,1,0,1
frock,1,5,1,0,1
frock,1,3,1,0,1
frock,1,5,1,0,1
frock,0,6,1,0,1
frock,1,6,1,0,1
frock,1,4,1,0,1
frock,1,4,1,0,1
frock,1,4,1,0,1
frock,1,4,1,0,1
frock,1,6,1,0,1
frock,1,5,1,0,1
frock,1,5,1,0,1
frock,1,5,1,0,1
frock,1,4,1,0,1
frock,1,3,1,0,1
frock,0,6,1,0,1
frock,1,6,1,0,1
frock,1,5,1,0,1
frock,1,4,1,0,1
frock,1,6,1,0,1
frock,1,5,1,0,1
frock,1,5,1,0,1
frock,1,6,1,0,1
frock,1,5,1,0,1
frock,1,6,1,0,1
frock,1,5,1,0,1
frond,1,6,1,0,1
frond,1,3,1,0,1
frond,1,5,1,0,1
frond,1,4,1,0,1
frond,1,3,1,0,1
frond,1,3,1,0,1
frond,1,6,1,0,1
frond,1,5,1,0,1
frond,1,6,1,0,1
frond,1,5,1,0,1
frond,1,4,1,0,1
frond,1,5,1,0,1
frond,1,4,1,0,1
frond,1,4,1,0,1
frond,1,6,1,0,1
frond,1,6,1,0,1
frond,1,4,1,0,1
frond,1,6,1,0,1
frond,1,6,1,0,1
frond,1,4,1,0,1
frond,1,5,1,0,1
frond,1,5,1,0,1
frond,1,5,1,0,1
frond,1,5,1,0,1
frond,1,5,1,0,1
frond,1,4,1,0,1
frond,1,5,1,0,1
frond,1,4,1,0,1
frond,1,6,1,0,1
frond,1,6,1,0,1
frond,0,6,1,0,1
frond,1,4,1,0,1
frond,1,5,1,0,1
frond,1,5,1,0,1
frond,1,5,1,0,1
frond,1,4,1,0,1
frond,1,6,1,0,1
frond,1,6,1,0,1
frond,1,4,1,0,1
frond,1,4,1,0,1
frond,1,6,1,0,1
frond,1,6,1,0,1
frond,1,3,1,0,1
frond,1,6,1,0,1
frond,1,6,1,0,1
frond,1,2,1,0,1
frond,1,5,1,0,1
frond,1,5,1,0,1
frond,1,4,1,0,1
frond,1,5,1,0,1
frond,1,5,1,0,1
frond,1,5,1,0,1
frond,1,5,1,0,1
frond,1,6,1,0,1
frond,1,4,1,0,1
frond,1,6,1,0,1
frond,1,6,1,0,1
frond,1,5,1,0,1
frond,1,4,1,0,1
frond,1,5,1,0,1
frond,1,5,1,0,1
frond,1,5,1,0,1
frond,1,5,1,0,1
frond,1,6,1,0,1
frond,1,4,1,0,1
frond,1,4,1,0,1
frond,1,5,1,0,1
frond,1,4,1,0,1
frond,1,4,1,0,1
frond,1,4,1,0,1
frond,1,6,1,0,1
frond,1,5,1,0,1
frond,1,6,1,0,1
frond,1,5,1,0,1
frond,1,4,1,0,1
frond,1,5,1,0,1
frond,1,3,1,0,1
frond,1,5,1,0,1
frond,1,4,1,0,1
frond,1,5,1,0,1
frond,1,4,1,0,1
frond,1,4,1,0,1
frond,1,4,1,0,1
frond,1,4,1,0,1
frond,1,6,1,0,1
frond,1,4,1,0,1
frond,1,5,1,0,1
frond,1,3,1,0,1
frond,1,5,1,0,1
frond,1,4,1,0,1
frond,1,6,1,0,1
frond,1,6,1,0,1
frond,1,5,1,0,1
frond,1,5,1,0,1
frond,1,5,1,0,1
frond,1,5,1,0,1
frond,1,6,1,0,1
frond,1,5,1,0,1
frond,1,3,1,0,1
frond,1,5,1,0,1
front,1,5,1,0,1
front,1,4,1,0,1
front,1,5,1,0,1
front,1,4,1,0,1
front,1,4,1,0,1
front,1,3,1,0,1
front,1,5,1,0,1
front,1,5,1,0,1
front,1,5,1,0,1
front,1,4,1,0,1
front,1,3,1,0,1
front,1,5,1,0,1
front,1,4,1,0,1
front,1,5,1,0,1
front,1,5,1,0,1
front,1,6,1,0,1
front,1,3,1,0,1
front,1,4,1,0,1
front,1,5,1,0,1
front,1,4,1,0,1
front,1,3,1,0,1
front,1,4,1,0,1
front,1,5,1,0,1
front,1,4,1,0,1
front,1,4,1,0,1
front,1,5,1,0,1
front,1,4,1,0,1
front,1,5,1,0,1
front,1,3,1,0,1
front,1,4,1,0,1
front,1,4,1,0,1
front,1,4,1,0,1
front,1,4,1,0,1
front,1,5,1,0,1
front,1,4,1,0,1
front,1,4,1,0,1
front,1,5,1,0,1
front,1,5,1,0,1
front,1,4,1,0,1
front,1,4,1,0,1
front,1,3,1,0,1
front,1,5,1,0,1
front,1,6,1,0,1
front,1,3,1,0,1
front,1,4,1,0,1
front,1,4,1,0,1
front,1,5,1,0,1
front,1,4,1,0,1
front,1,5,1,0,1
front,1,3,1,0,1
front,1,3,1,0,1
front,1,4,1,0,1
front,1,4,1,0,1
front,1,5,1,0,1
front,0,6,1,0,1
front,1,5,1,0,1
front,1,5,1,0,1
front,1,5,1,0,1
front,1,5,1,0,1
front,1,5,1,0,1
front,1,3,1,0,1
front,1,6,1,0,1
front,1,5,1,0,1
front,1,6,1,0,1
front,1,6,1,0,1
front,1,3,1,0,1
front,1,4,1,0,1
front,1,5,1,0,1
front,1,3,1,0,1
front,1,6,1,0,1
front,1,5,1,0,1
front,1,5,1,0,1
front,1,6,1,0,1
front,1,4,1,0,1
front,1,6,1,0,1
front,1,4,1,0,1
front,1,5,1,0,1
front,0,6,1,0,1
front,1,5,1,0,1
front,1,4,1,0,1
front,1,4,1,0,1
front,1,5,1,0,1
front,1,5,1,0,1
front,1,5,1,0,1
front,0,6,1,0,1
front,1,5,1,0,1
front,1,4,1,0,1
front,1,4,1,0,1
front,1,6,1,0,1
front,1,3,1,0,1
front,1,2,1,0,1
front,1,4,1,0,1
front,1,4,1,0,1
front,1,4,1,0,1
front,1,6,1,0,1
front,1,5,1,0,1
front,1,3,1,0,1
front,1,5,1,0,1
front,1,4,1,0,1
front,1,4,1,0,1
frost,1,5,1,0,1
frost,1,3,1,0,1
frost,1,4,1,0,1
frost,1,4,1,0,1
frost,1,6,1,0,1
frost,1,3,1,0,1
frost,1,3,1,0,1
frost,1,6,1,0,1
frost,1,5,1,0,1
frost,1,3,1,0,1
frost,1,6,1,0,1
frost,1,5,1,0,1
frost,0,6,1,0,1
frost,1,6,1,0,1
frost,1,5,1,0,1
frost,1,6,1,0,1
frost,1,6,1,0,1
frost,1,4,1,0,1
frost,1,5,1,0,1
frost,1,4,1,0,1
frost,1,6,1,0,1
frost,1,6,1,0,1
frost,1,4,1,0,1
frost,1,6,1,0,1
frost,1,3,1,0,1
frost,1,6,1,0,1
frost,1,4,1,0,1
frost,1,5,1,0,1
frost,1,4,1,0,1
frost,1,5,1,0,1
frost,1,3,1,0,1
frost,1,5,1,0,1
frost,1,6,1,0,1
frost,1,6,1,0,1
frost,1,3,1,0,1
frost,1,6,1,0,1
frost,1,3,1,0,1
frost,1,5,1,0,1
frost,1,4,1,0,1
frost,1,5,1,0,1
frost,1,3,1,0,1
frost,1,6,1,0,1
frost,1,3,1,0,1
frost,1,5,1,0,1
frost,1,3,1,0,1
frost,1,5,1,0,1
frost,1,6,1,0,1
frost,1,5,1,0,1
frost,1,5,1,0,1
frost,1,4,1,0,1
frost,1,4,1,0,1
frost,1,3,1,0,1
frost,1,3,1,0,1
frost,1,5,1,0,1
frost,1,4,1,0,1
frost,1,3,1,0,1
frost,1,6,1,0,1
frost,1,4,1,0,1
frost,1,4,1,0,1
frost,1,4,1,0,1
frost,1,4,1,0,1
frost,1,3,1,0,1
frost,1,4,1,0,1
frost,1,4,1,0,1
frost,1,6,1,0,1
frost,1,5,1,0,1
frost,1,6,1,0,1
frost,1,5,1,0,1
frost,1,5,1,0,1
frost,1,3,1,0,1
frost,1,4,1,0,1
frost,1,6,1,0,1
frost,1,5,1,0,1
frost,1,5,1,0,1
frost,1,5,1,0,1
frost,1,5,1,0,1
frost,1,4,1,0,1
frost,1,5,1,0,1
frost,1,4,1,0,1
frost,1,3,1,0,1
frost,1,4,1,0,1
frost,1,5,1,0,1
frost,1,5,1,0,1
frost,1,4,1,0,1
frost,1,6,1,0,1
frost,1,4,1,0,1
frost,1,5,1,0,1
frost,1,5,1,0,1
frost,1,5,1,0,1
frost,1,3,1,0,1
frost,1,5,1,0,1
frost,1,6,1,0,1
frost,1,4,1,0,1
frost,1,4,1,0,1
frost,1,5,1,0,1
frost,1,5,1,0,1
frost,1,5,1,0,1
frost,1,6,1,0,1
frost,1,4,1,0,1
frost,1,5,1,0,1
froth,1,4,1,0,1
froth,1,5,1,0,1
froth,0,6,1,0,1
froth,1,5,1,0,1
froth,1,3,1,0,1
froth,1,6,1,0,1
froth,1,5,1,0,1
froth,1,6,1,0,1
froth,1,5,1,0,1
froth,1,5,1,0,1
froth,1,5,1,0,1
froth,1,4,1,0,1
froth,1,5,1,0,1
froth,1,5,1,0,1
froth,1,4,1,0,1
froth,1,2,1,0,1
froth,1,4,1,0,1
froth,1,4,1,0,1
froth,1,5,1,0,1
froth,1,6,1,0,1
froth,1,5,1,0,1
froth,1,5,1,0,1
froth,1,5,1,0,1
froth,1,6,1,0,1
froth,1,5,1,0,1
froth,1,5,1,0,1
froth,1,4,1,0,1
froth,1,5,1,0,1
froth,1,3,1,0,1
froth,0,6,1,0,1
froth,1,6,1,0,1
froth,1,5,1,0,1
froth,1,4,1,0,1
froth,1,3,1,0,1
froth,1,5,1,0,1
froth,1,5,1,0,1
froth,1,5,1,0,1
froth,1,6,1,0,1
froth,1,4,1,0,1
froth,1,6,1,0,1
froth,0,6,1,0,1
froth,1,5,1,0,1
froth,1,5,1,0,1
froth,1,6,1,0,1
froth,1,5,1,0,1
froth,1,4,1,0,1
froth,1,4,1,0,1
froth,1,4,1,0,1
froth,1,6,1,0,1
froth,1,4,1,0,1
froth,1,5,1,0,1
froth,1,5,1,0,1
froth,1,6,1,0,1
froth,1,3,1,0,1
froth,1,6,1,0,1
froth,1,5,1,0,1
froth,1,5,1,0,1
froth,1,4,1,0,1
froth,1,4,1,0,1
froth,1,5,1,0,1
froth,1,6,1,0,1
froth,1,6,1,0,1
froth,1,4,1,0,1
froth,1,6,1,0,1
froth,1,6,1,0,1
froth,1,4,1,0,1
froth,1,6,1,0,1
froth,1,4,1,0,1
froth,1,4,1,0,1
froth,1,6,1,0,1
froth,1,5,1,0,1
froth,1,6,1,0,1
froth,1,3,1,0,1
froth,1,3,1,0,1
froth,1,3,1,0,1
froth,1,4,1,0,1
froth,1,4,1,0,1
froth,1,3,1,0,1
froth,1,5,1,0,1
froth,1,5,1,0,1
froth,1,6,1,0,1
froth,0,6,1,0,1
froth,0,6,1,0,1
froth,1,4,1,0,1
froth,1,4,1,0,1
froth,1,4,1,0,1
froth,1,6,1,0,1
froth,1,6,1,0,1
froth,1,6,1,0,1
froth,1,4,1,0,1
froth,1,5,1,0,1
froth,1,4,1,0,1
froth,1,6,1,0,1
froth,1,6,1,0,1
froth,1,4,1,0,1
froth,1,5,1,0,1
froth,1,4,1,0,1
froth,1,6,1,0,1
froth,1,5,1,0,1
froth,1,4,1,0,1
frown,1,3,1,0,1
frown,0,6,1,0,1
frown,1,6,1,0,1
frown,0,6,1,0,1
frown,1,5,1,0,1
frown,1,6,1,0,1
frown,1,5,1,0,1
frown,1,3,1,0,1
frown,1,5,1,0,1
frown,1,5,1,0,1
frown,1,4,1,0,1
frown,1,5,1,0,1
frown,1,6,1,0,1
frown,1,4,1,0,1
frown,1,5,1,0,1
frown,1,5,1,0,1
frown,0,6,1,0,1
frown,1,3,1,0,1
frown,1,5,1,0,1
frown,1,6,1,0,1
frown,1,6,1,0,1
frown,1,5,1,0,1
frown,1,5,1,0,1
frown,1,6,1,0,1
frown,1,6,1,0,1
frown,1,5,1,0,1
frown,1,6,1,0,1
frown,1,6,1,0,1
frown,1,6,1,0,1
frown,1,6,1,0,1
frown,1,5,1,0,1
frown,0,6,1,0,1
frown,1,5,1,0,1
frown,1,5,1,0,1
frown,1,4,1,0,1
frown,1,5,1,0,1
frown,1,4,1,0,1
frown,1,6,1,0,1
frown,1,5,1,0,1
frown,1,4,1,0,1
frown,0,6,1,0,1
frown,1,5,1,0,1
frown,1,5,1,0,1
frown,0,6,1,0,1
frown,1,5,1,0,1
frown,0,6,1,0,1
frown,1,4,1,0,1
frown,1,3,1,0,1
frown,1,6,1,0,1
frown,1,5,1,0,1
frown,1,3,1,0,1
frown,1,4,1,0,1
frown,0,6,1,0,1
frown,0,6,1,0,1
frown,1,4,1,0,1
frown,1,6,1,0,1
frown,1,6,1,0,1
frown,1,5,1,0,1
frown,1,4,1,0,1
frown,1,4,1,0,1
frown,1,5,1,0,1
frown,1,5,1,0,1
frown,0,6,1,0,1
frown,1,5,1,0,1
frown,1,6,1,0,1
frown,1,4,1,0,1
frown,1,6,1,0,1
frown,0,6,1,0,1
frown,1,6,1,0,1
frown,1,5,1,0,1
frown,1,4,1,0,1
frown,1,5,1,0,1
frown,1,5,1,0,1
frown,1,5,1,0,1
frown,1,4,1,0,1
frown,1,5,1,0,1
frown,0,6,1,0,1
frown,1,3,1,0,1
frown,0,6,1,0,1
frown,0,6,1,0,1
frown,1,4,1,0,1
frown,1,4,1,0,1
frown,1,4,1,0,1
frown,0,6,1,0,1
frown,1,4,1,0,1
frown,1,5,1,0,1
frown,1,6,1,0,1
frown,1,6,1,0,1
frown,1,6,1,0,1
frown,1,5,1,0,1
frown,1,5,1,0,1
frown,1,6,1,0,1
frown,1,5,1,0,1
frown,1,6,1,0,1
frown,1,5,1,0,1
frown,1,5,1,0,1
frown,1,5,1,0,1
frown,1,6,1,0,1
frown,1,4,1,0,1
frown,1,6,1,0,1
froze,0,6,2,0,1
froze,1,3,2,0,1
froze,1,6,2,0,1
froze,1,6,2,0,1
froze,1,5,2,0,1
froze,1,5,2,0,1
froze,1,4,2,0,1
froze,1,6,2,0,1
froze,1,6,2,0,1
froze,1,6,2,0,1
froze,1,5,2,0,1
froze,1,3,2,0,1
froze,1,4,2,0,1
froze,1,5,2,0,1
froze,1,6,2,0,1
froze,1,6,2,0,1
froze,1,5,2,0,1
froze,1,3,2,0,1
froze,1,6,2,0,1
froze,1,5,2,0,1
froze,1,5,2,0,1
froze,0,6,2,0,1
froze,1,6,2,0,1
froze,1,5,2,0,1
froze,1,4,2,0,1
froze,1,6,2,0,1
froze,1,5,2,0,1
froze,0,6,2,0,1
froze,1,6,2,0,1
froze,1,5,2,0,1
froze,0,6,2,0,1
froze,1,6,2,0,1
froze,1,5,2,0,1
froze,1,6,2,0,1
froze,1,5,2,0,1
froze,1,6,2,0,1
froze,0,6,2,0,1
froze,1,4,2,0,1
froze,0,6,2,0,1
froze,0,6,2,0,1
froze,0,6,2,0,1
froze,0,6,2,0,1
froze,1,4,2,0,1
froze,1,3,2,0,1
froze,1,6,2,0,1
froze,0,6,2,0,1
froze,1,6,2,0,1
froze,1,3,2,0,1
froze,1,3,2,0,1
froze,1,6,2,0,1
froze,1,4,2,0,1
froze,1,4,2,0,1
froze,1,5,2,0,1
froze,1,3,2,0,1
froze,0,6,2,0,1
froze,1,6,2,0,1
froze,1,6,2,0,1
froze,0,6,2,0,1
froze,0,6,2,0,1
froze,1,5,2,0,1
froze,1,4,2,0,1
froze,1,4,2,0,1
froze,1,6,2,0,1
froze,0,6,2,0,1
froze,1,3,2,0,1
froze,1,3,2,0,1
froze,1,6,2,0,1
froze,1,4,2,0,1
froze,1,3,2,0,1
froze,1,5,2,0,1
froze,1,3,2,0,1
froze,1,6,2,0,1
froze,1,6,2,0,1
froze,1,6,2,0,1
froze,1,5,2,0,1
froze,1,4,2,0,1
froze,1,3,2,0,1
froze,0,6,2,0,1
froze,1,4,2,0,1
froze,0,6,2,0,1
froze,1,5,2,0,1
froze,1,5,2,0,1
froze,1,3,2,0,1
froze,1,6,2,0,1
froze,1,4,2,0,1
froze,1,4,2,0,1
froze,1,5,2,0,1
froze,0,6,2,0,1
froze,1,5,2,0,1
froze,1,2,2,0,1
froze,1,6,2,0,1
froze,1,4,2,0,1
froze,1,5,2,0,1
froze,1,6,2,0,1
froze,1,6,2,0,1
froze,0,6,2,0,1
froze,0,6,2,0,1
froze,1,3,2,0,1
froze,1,6,2,0,1
froze,0,6,2,0,1
fruit,1,4,2,0,1
fruit,1,5,2,0,1
fruit,1,5,2,0,1
fruit,1,4,2,0,1
fruit,1,3,2,0,1
fruit,1,5,2,0,1
fruit,1,4,2,0,1
fruit,1,4,2,0,1
fruit,1,4,2,0,1
fruit,1,4,2,0,1
fruit,1,4,2,0,1
fruit,1,5,2,0,1
fruit,1,5,2,0,1
fruit,1,3,2,0,1
fruit,1,3,2,0,1
fruit,1,6,2,0,1
fruit,1,5,2,0,1
fruit,1,4,2,0,1
fruit,1,5,2,0,1
fruit,1,5,2,0,1
fruit,1,3,2,0,1
fruit,1,3,2,0,1
fruit,1,5,2,0,1
fruit,1,5,2,0,1
fruit,1,5,2,0,1
fruit,1,3,2,0,1
fruit,1,4,2,0,1
fruit,1,4,2,0,1
fruit,1,4,2,0,1
fruit,1,4,2,0,1
fruit,1,3,2,0,1
fruit,1,4,2,0,1
fruit,1,4,2,0,1
fruit,1,5,2,0,1
fruit,1,5,2,0,1
fruit,1,5,2,0,1
fruit,1,5,2,0,1
fruit,1,3,2,0,1
fruit,1,4,2,0,1
fruit,1,5,2,0,1
fruit,1,5,2,0,1
fruit,1,4,2,0,1
fruit,1,5,2,0,1
fruit,1,5,2,0,1
fruit,1,5,2,0,1
fruit,1,6,2,0,1
